activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,classification
,8163394,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCCC2,,,CHEMBL1961873,,,,CHEMBL233001,GW620972X,CHEMBL233001,,False,http://qudt.org/vocab/unit#Percent,1583518,=,16,True,=,,Inhibition,%,,1.92,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,1.92,0
,8164009,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CCCN1CCCC(c2ccc(Nc3nc(Nc4cc(F)ccc4C(N)=O)c4cc[nH]c4n3)c(OC)c2)C1,,,CHEMBL1961873,,,,CHEMBL477069,GSK-1173862A,CHEMBL477069,,False,http://qudt.org/vocab/unit#Percent,1583374,=,16,True,=,,Inhibition,%,,9.87,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,9.87,0
,8164373,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CC1(C)CC(n2cnc(-c3ccc(F)cc3)c2-c2ccnc(N)n2)CC(C)(C)N1,,,CHEMBL1961873,,,,CHEMBL95502,,CHEMBL95502,,False,http://qudt.org/vocab/unit#Percent,1583287,=,16,True,=,,Inhibition,%,,1.36,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,1.36,0
,8164752,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,N#Cc1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1,,,CHEMBL1961873,,,,CHEMBL495696,GW778894X,CHEMBL495696,,False,http://qudt.org/vocab/unit#Percent,1583575,=,16,True,=,,Inhibition,%,,11.01,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,11.01,0
,8165190,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CNC(=O)c1ncccc1Nc1nc(Nc2cc3c(cc2OC)CCCN3C(=O)CN(C)C)nc2[nH]ccc12,,,CHEMBL1961873,,,,CHEMBL1895450,GSK-2220400A,CHEMBL1895450,,False,http://qudt.org/vocab/unit#Percent,1583392,=,16,True,=,,Inhibition,%,,1.56,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,1.56,0
,8165555,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,O=C1NC(=O)C(c2ccccc2Cl)=C1Nc1cc(Cl)c(O)c(Cl)c1,,,CHEMBL1961873,,,,CHEMBL157258,,CHEMBL157258,,False,http://qudt.org/vocab/unit#Percent,1583315,=,16,True,=,,Inhibition,%,,-0.01,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,-0.01,0
,8166186,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,NS(=O)(=O)c1cccc(Nc2cc(-c3ccc(F)cc3)n[nH]2)c1,,,CHEMBL1961873,,,,CHEMBL1909351,GW824645A,CHEMBL329040,,False,http://qudt.org/vocab/unit#Percent,1583618,=,16,True,=,,Inhibition,%,,1.41,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,1.41,0
,8166540,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,Oc1cccc(-c2nc(-c3ccccc3)[nH]c2-c2ccncc2)c1,,,CHEMBL1961873,,,,CHEMBL1909413,,CHEMBL304624,,False,http://qudt.org/vocab/unit#Percent,1583325,=,16,True,=,,Inhibition,%,,0.57,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,0.57,0
,8166865,[],CHEMBL1962203,GSK_PKIS: MAP4K2 mean inhibition at 1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,COc1cc(Nc2nccc(Nc3ccc4c(C)n[nH]c4c3)n2)cc(OC)c1OC,,,CHEMBL1961873,,,,CHEMBL479079,GW612286X,CHEMBL479079,,False,http://qudt.org/vocab/unit#Percent,1583514,=,16,True,=,,Inhibition,%,,7.42,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,7.42,0
,8167177,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CCn1c(-c2nonc2N)nc2cnc(Oc3cccc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)c3)cc21,,,CHEMBL1961873,,,,CHEMBL1909363,GSK-269962B,CHEMBL220241,,False,http://qudt.org/vocab/unit#Percent,1583399,=,16,True,=,,Inhibition,%,,0.13,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,0.13,0
,8167839,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CCn1c(-c2nonc2N)nc2ccc(F)cc21,,,CHEMBL1961873,,,,CHEMBL426800,GW785404X,CHEMBL426800,,False,http://qudt.org/vocab/unit#Percent,1583586,=,16,True,=,,Inhibition,%,,1.16,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,1.16,0
,8168187,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(F)cc2)NC(=O)N1,,,CHEMBL1961873,,,,CHEMBL384073,GSK-180736A,CHEMBL384073,,False,http://qudt.org/vocab/unit#Percent,1583381,=,16,True,=,,Inhibition,%,,1.97,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,1.97,0
,8168552,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,NC(=O)c1ccc2c(-c3ccnc(NCCCO)n3)c(-c3ccc(F)cc3)nn2c1,,,CHEMBL1961873,,,,CHEMBL1909404,GW581744X,CHEMBL1909404,,False,http://qudt.org/vocab/unit#Percent,1583508,=,16,True,=,,Inhibition,%,,1.47,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,1.47,0
,8169218,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CS(=O)(=O)Nc1ccc(-c2ccc3c(NC(=O)C4CC4)n[nH]c3c2)cc1,,,CHEMBL1961873,,,,CHEMBL102936,,CHEMBL102936,,False,http://qudt.org/vocab/unit#Percent,1583352,=,16,True,=,,Inhibition,%,,1.04,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,1.04,0
,8170025,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,Nc1ncnc2occ(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)cc(C(F)(F)F)c4)cc3)c12,,,CHEMBL1961873,,,,CHEMBL396107,GW795486X,CHEMBL396107,,False,http://qudt.org/vocab/unit#Percent,1583592,=,16,True,=,,Inhibition,%,,15.7,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,15.7,0
,8170374,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,Cc1cccc2c1NC(=O)/C2=N\Nc1ccc(S(N)(=O)=O)cc1,,,CHEMBL1961873,,,,CHEMBL1909398,GW282536X,CHEMBL1909398,,False,http://qudt.org/vocab/unit#Percent,1583439,=,16,True,=,,Inhibition,%,,0.93,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,0.93,0
,8170738,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OCC3CCNCC3)c21,,,CHEMBL1961873,,,,CHEMBL1794065,GSK-554170A,CHEMBL521658,,False,http://qudt.org/vocab/unit#Percent,1583411,=,16,True,=,,Inhibition,%,,1.42,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,1.42,0
,8171652,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,COc1cc2c(cc1Nc1nc(Nc3ccsc3C(N)=O)c3cc[nH]c3n1)N(C(=O)CN(C)C)CCC2(C)C,,,CHEMBL1961873,,,,CHEMBL463931,GSK-2163632A,CHEMBL463931,,False,http://qudt.org/vocab/unit#Percent,1583388,=,16,True,=,,Inhibition,%,,4.1,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,4.1,0
,8172029,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,COc1cccc(-n2ncc3c(N/N=C/c4cccc(F)c4)ncnc32)c1,,,CHEMBL1961873,,,,CHEMBL69757,GW817394X,CHEMBL69757,,False,http://qudt.org/vocab/unit#Percent,1583613,=,16,True,=,,Inhibition,%,,1.55,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,1.55,0
,8172385,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,O=C1Nc2ccccc2/C1=C/Nc1ccc2[nH]c(=O)[nH]c2c1,,,CHEMBL1961873,,,,CHEMBL1794057,GW284408X,CHEMBL1794057,,False,http://qudt.org/vocab/unit#Percent,1583442,=,16,True,=,,Inhibition,%,,1.3,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,1.3,0
,8173015,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,NS(=O)(=O)c1cccc(-c2ccc3c(NC(=O)C4CC4)n[nH]c3c2)c1,,,CHEMBL1961873,,,,CHEMBL407113,,CHEMBL407113,,False,http://qudt.org/vocab/unit#Percent,1583350,=,16,True,=,,Inhibition,%,,2.11,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,2.11,0
,8173404,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,COc1cccc(-n2ncc3c(N/N=C/c4ccncc4)ncnc32)c1,,,CHEMBL1961873,,,,CHEMBL306865,GW784752X,CHEMBL306865,,False,http://qudt.org/vocab/unit#Percent,1583585,=,16,True,=,,Inhibition,%,,2.12,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,2.12,0
,8173769,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,O=C1Nc2ccc(-c3cccnc3)cc2C1=Cc1cc(Br)c(O)c(Br)c1,,,CHEMBL1961873,,,,CHEMBL1794050,GW429374A,CHEMBL1851668,,False,http://qudt.org/vocab/unit#Percent,1583465,=,16,True,=,,Inhibition,%,,1.24,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,1.24,0
,8173856,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(C(=O)NCCc4c[nH]cn4)cc32)cc1,,,CHEMBL1961873,,,,CHEMBL272028,GW300660X,CHEMBL272028,,False,http://qudt.org/vocab/unit#Percent,1583448,=,16,True,=,,Inhibition,%,,1.62,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,1.62,0
,8174212,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,COC(=O)c1cncc(/C=C/c2c(C)cc(O)cc2C)c1,,,CHEMBL1961873,,,,CHEMBL220243,GW406731X,CHEMBL220243,,False,http://qudt.org/vocab/unit#Percent,1583459,=,16,True,=,,Inhibition,%,,0.34,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,0.34,0
,8174584,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,O=C(NCC1CC1)c1ccc(-c2cccc(C(=O)NC3CC3)c2)cc1,,,CHEMBL1961873,,,,CHEMBL479038,GW806776X,CHEMBL479038,,False,http://qudt.org/vocab/unit#Percent,1583602,=,16,True,=,,Inhibition,%,,1.43,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,1.43,0
,8175209,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CC(C)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,,,CHEMBL1961873,,,,CHEMBL359963,GW805758X,CHEMBL359963,,False,http://qudt.org/vocab/unit#Percent,1583599,=,16,True,=,,Inhibition,%,,1.97,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,1.97,0
,8175465,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,O=C1Nc2ccccc2/C1=C/Nc1ccc(-n2cncn2)cc1,,,CHEMBL1961873,,,,CHEMBL1794056,GW301789X,CHEMBL1794056,,False,http://qudt.org/vocab/unit#Percent,1583450,=,16,True,=,,Inhibition,%,,2.9,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,2.9,0
,8175852,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,Cc1nn(C)c2cc(N(C)c3ccnc(Nc4cccc(S(N)(=O)=O)c4)n3)ccc12,,,CHEMBL1961873,,,,CHEMBL1794073,GW770220A,CHEMBL476571,,False,http://qudt.org/vocab/unit#Percent,1583569,=,16,True,=,,Inhibition,%,,7.42,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,7.42,0
,8176229,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,NCc1ccc(-n2c(-c3nonc3N)nc3cnccc32)cc1,,,CHEMBL1961873,,,,CHEMBL188268,,CHEMBL188268,,False,http://qudt.org/vocab/unit#Percent,1583355,=,16,True,=,,Inhibition,%,,3.62,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,3.62,0
,8176864,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,c1ccc(-c2n[nH]cc2-c2ccnc(-c3ccc(OCCn4ccnc4)cc3)c2)nc1,,,CHEMBL1961873,,,,CHEMBL208437,GW711782X,CHEMBL208437,,False,http://qudt.org/vocab/unit#Percent,1583563,=,16,True,=,,Inhibition,%,,3.67,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,3.67,0
,8177230,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,Cc1cc(O)cc(C)c1/C=C/c1cncc(-c2nn[nH]n2)c1,,,CHEMBL1961873,,,,CHEMBL1909352,GW441806A,CHEMBL218791,,False,http://qudt.org/vocab/unit#Percent,1583472,=,16,True,=,,Inhibition,%,,1.25,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,1.25,0
,8177592,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,COc1ccc2[nH]c3c4[nH]c5ccc(OC)cc5c4c4c(c3c2c1)C(=O)NC4=O,,,CHEMBL1961873,,,,CHEMBL1956068,GW296115X,CHEMBL1956068,,False,http://qudt.org/vocab/unit#Percent,1583444,=,16,True,=,,Inhibition,%,,2.06,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,2.06,0
,8178432,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CN(C)C(=O)O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,,,CHEMBL1961873,,,,CHEMBL517123,GSK-182497A,CHEMBL517123,,False,http://qudt.org/vocab/unit#Percent,1583383,=,16,True,=,,Inhibition,%,,0.82,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,0.82,0
,8179055,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CCNC(=O)O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,,,CHEMBL1961873,,,,CHEMBL512076,GSK-192082A,CHEMBL512076,,False,http://qudt.org/vocab/unit#Percent,1583384,=,16,True,=,,Inhibition,%,,0.18,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,0.18,0
,8179423,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(C(=O)NCc4ccncc4)cc32)cc1,,,CHEMBL1961873,,,,CHEMBL272165,GW300657X,CHEMBL272165,,False,http://qudt.org/vocab/unit#Percent,1583447,=,16,True,=,,Inhibition,%,,0.75,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,0.75,0
,8179784,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CCCN(CCS(C)(=O)=O)Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,,,CHEMBL1961873,,,,CHEMBL1909394,GW621823A,CHEMBL212251,,False,http://qudt.org/vocab/unit#Percent,1583520,=,16,True,=,,Inhibition,%,,0.84,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,0.84,0
,8180041,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CN1CCC(C(=O)Nc2n[nH]c3nnc(-c4ccccc4)cc23)CC1,,,CHEMBL1961873,,,,CHEMBL1909344,,CHEMBL406125,,False,http://qudt.org/vocab/unit#Percent,1583331,=,16,True,=,,Inhibition,%,,0.73,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,0.73,0
,8180723,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CN(C)c1ccc2c(c1)/C(=C/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,,,CHEMBL1961873,,,,CHEMBL272414,GW416469X,CHEMBL272414,,False,http://qudt.org/vocab/unit#Percent,1583462,=,16,True,=,,Inhibition,%,,5.66,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,5.66,0
,8181080,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,Cc1ccc(O)cc1Nc1ccnc2ccc(S(C)(=O)=O)cc12,,,CHEMBL1961873,,,,CHEMBL237347,GW559768X,CHEMBL237347,,False,http://qudt.org/vocab/unit#Percent,1583486,=,16,True,=,,Inhibition,%,,5.18,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,5.18,0
,8181435,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,C/C(Nc1ccc(S(N)(=O)=O)cc1)=C1/C(=O)Nc2ccccc21,,,CHEMBL1961873,,,,CHEMBL405042,GW335962X,CHEMBL405042,,False,http://qudt.org/vocab/unit#Percent,1583454,=,16,True,=,,Inhibition,%,,1.58,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,1.58,0
,8182101,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,Nc1nc(-c2ccc(F)cc2)c(-c2ccc3ncccc3n2)s1,,,CHEMBL1961873,,,,CHEMBL361237,GW785804X,CHEMBL361237,,False,http://qudt.org/vocab/unit#Percent,1583587,=,16,True,=,,Inhibition,%,,2.4,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,2.4,0
,8182465,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,Fc1ccc(Nc2nccc(-c3c(-c4ccc(C(F)(F)F)cc4)nn4ncccc34)n2)cc1F,,,CHEMBL1961873,,,,CHEMBL188784,GW828529X,CHEMBL188784,,False,http://qudt.org/vocab/unit#Percent,1583625,=,16,True,=,,Inhibition,%,,0.94,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,0.94,0
,8182903,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,COc1cccc(-n2ncc3c(N/N=C/c4ccc(F)cc4)ncnc32)c1,,,CHEMBL1961873,,,,CHEMBL65884,GW817396X,CHEMBL65884,,False,http://qudt.org/vocab/unit#Percent,1583614,=,16,True,=,,Inhibition,%,,0.43,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,0.43,0
,8183276,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(OC)c3)o2)c1,,,CHEMBL1961873,,,,CHEMBL179311,GW580509X,CHEMBL179311,,False,http://qudt.org/vocab/unit#Percent,1583507,=,16,True,=,,Inhibition,%,,1.39,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,1.39,0
,8183629,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,FC(F)(F)c1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)cc1,,,CHEMBL1961873,,,,CHEMBL185939,GW828525X,CHEMBL185939,,False,http://qudt.org/vocab/unit#Percent,1583624,=,16,True,=,,Inhibition,%,,6.41,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,6.41,0
,8184544,[],CHEMBL1962202,GSK_PKIS: MAP4K2 mean inhibition at 0.1 uM [Nanosyn],B,,,BAO_0000201,BAO_0000357,single protein format,Fc1cccc(COc2ccc(Nc3ncnc4cc(-c5ccc[nH]5)sc34)cc2Cl)c1,,,CHEMBL1961873,,,,CHEMBL1909415,GW693881A,CHEMBL473436,,False,http://qudt.org/vocab/unit#Percent,1583551,=,16,True,=,,Inhibition,%,,0.55,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Inhibition,%,UO_0000187,,0.55,0
