activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,18765606,[],CHEMBL4267279,Inhibition of human N-terminal GST-tagged full length MAP4K2 (1 to 820 residues) expressed in baculovirus expression system at 1 uM using FAM-labeled peptide as substrate after 10 mins by mobility shift assay relative to control,B,,,BAO_0000201,BAO_0000019,assay format,CCOC(=O)c1ccc(Nc2cc(NC(=O)CCCC(=O)O)ncn2)cc1,,,CHEMBL4265907,Eur J Med Chem,2018.0,,CHEMBL4290750,,CHEMBL4290750,,False,http://qudt.org/vocab/unit#Percent,3118009,=,1,True,=,,Inhibition,%,,5.5,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,%,UO_0000187,,5.5
,18765607,[],CHEMBL4267279,Inhibition of human N-terminal GST-tagged full length MAP4K2 (1 to 820 residues) expressed in baculovirus expression system at 1 uM using FAM-labeled peptide as substrate after 10 mins by mobility shift assay relative to control,B,,,BAO_0000201,BAO_0000019,assay format,COc1cccc(Nc2cc(NC(=O)CCCC(=O)O)ncn2)c1,,,CHEMBL4265907,Eur J Med Chem,2018.0,,CHEMBL4294156,,CHEMBL4294156,,False,http://qudt.org/vocab/unit#Percent,3118011,=,1,True,=,,Inhibition,%,,10.5,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,%,UO_0000187,,10.5
,18765608,[],CHEMBL4267279,Inhibition of human N-terminal GST-tagged full length MAP4K2 (1 to 820 residues) expressed in baculovirus expression system at 1 uM using FAM-labeled peptide as substrate after 10 mins by mobility shift assay relative to control,B,,,BAO_0000201,BAO_0000019,assay format,O=C(O)CCCC(=O)Nc1cc(N2CCOCC2)ncn1,,,CHEMBL4265907,Eur J Med Chem,2018.0,,CHEMBL4283970,,CHEMBL4283970,,False,http://qudt.org/vocab/unit#Percent,3118013,=,1,True,=,,Inhibition,%,,3.3,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,%,UO_0000187,,3.3
,18858044,[],CHEMBL4307890,Binding affinity to wild-type human partial length MAP4K2 (M1 to G318 residues) expressed in mammalian expression system assessed as residual binding level at 10 uM by Kinomescan method relative to control,B,,,BAO_0001103,BAO_0000019,assay format,CC(C)N1C(=O)C(NCCCN(C)C)=C(c2cn(C)c3ccccc23)C1=O.Cl,,,CHEMBL4304811,ACS Med Chem Lett,2019.0,,CHEMBL4533018,,CHEMBL4594742,,False,http://qudt.org/vocab/unit#Percent,3147806,=,1,False,=,,Activity,%,,85.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Activity,%,UO_0000187,,85.0
,18892874,[],CHEMBL4314840,Inhibition of recombinant human GCK assessed as residual activity at 10 uM using myelin basic protein as substrate measured after 40 mins in presence of [gamma33P]ATP by scintillation counting method,B,,,BAO_0001103,BAO_0000357,single protein format,Cc1cc(C)c(CNc2nc(Cl)nc3c2ncn3C2CCCC2)c(=O)[nH]1,,,CHEMBL4311992,Eur J Med Chem,2019.0,,CHEMBL4557538,,CHEMBL4557538,,False,http://qudt.org/vocab/unit#Percent,3152144,=,1,False,=,,Activity,%,,100.5,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Activity,%,UO_0000187,,100.5
,18958955,[],CHEMBL4333477,Binding affinity to wild-type human partial length MAP4K2 (M1 to G318 residues) expressed in mammalian expression system assessed as residual binding level at 1 uM by Kinomescan method relative to control,B,,,BAO_0001103,BAO_0000019,assay format,CC(C)Nc1sc(C(=O)c2ccc(Cl)s2)c(N)c1C#N,,,CHEMBL4330132,Bioorg Med Chem Lett,2019.0,,CHEMBL4563315,,CHEMBL4563315,,False,http://qudt.org/vocab/unit#Percent,3162858,=,1,False,=,,Activity,%,,100.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Activity,%,UO_0000187,,100.0
,18964317,[],CHEMBL4335096,Inhibition of recombinant human GCK (1 to 473 residues) assessed as residual activity at 1 uM using myelin basic protein as substrate at 40 mins in presence of [gamma-33ATP] by scintillation counting based radiometry assay relative to control,B,,,BAO_0001103,BAO_0000357,single protein format,N=C1NC(=O)/C(=C\c2ccc(-c3cccc([N+](=O)[O-])c3)o2)S1,,,CHEMBL4334438,Eur J Med Chem,2019.0,,CHEMBL4455512,,CHEMBL4455512,,False,http://qudt.org/vocab/unit#Percent,3164076,=,1,False,=,,Activity,%,,81.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Activity,%,UO_0000187,,81.0
,18964318,[],CHEMBL4335096,Inhibition of recombinant human GCK (1 to 473 residues) assessed as residual activity at 1 uM using myelin basic protein as substrate at 40 mins in presence of [gamma-33ATP] by scintillation counting based radiometry assay relative to control,B,,,BAO_0001103,BAO_0000357,single protein format,C=CCOC(=O)c1cc(-c2ccc(/C=C3/NC(=S)NC3=O)o2)ccc1Cl,,,CHEMBL4334438,Eur J Med Chem,2019.0,,CHEMBL4568120,,CHEMBL4568120,,False,http://qudt.org/vocab/unit#Percent,3164056,=,1,False,=,,Activity,%,,89.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Activity,%,UO_0000187,,89.0
,18971913,[],CHEMBL4336923,Inhibition of recombinant human GCK (1 to 473 residues) assessed as residual activity at 10 uM using myelin basic protein as substrate at 40 mins in presence of [gamma-33ATP] by scintillation counting based radiometry assay relative to control,B,,,BAO_0001103,BAO_0000357,single protein format,C[C@@H](c1ccccc1)n1nnc2cnc3ccc(-c4cnc5[nH]ccc5c4)cc3c21,,,CHEMBL4334471,Bioorg Med Chem Lett,2019.0,,CHEMBL4472294,,CHEMBL4472294,,False,http://qudt.org/vocab/unit#Percent,3164674,=,1,False,=,,Activity,%,,75.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Activity,%,UO_0000187,,75.0
,18976010,[],CHEMBL4338193,Inhibition of GCK (unknown origin) by [33P]-ATP filter binding kinase assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Br)cc2[nH]cc(-c3oc(-c4ccc[nH]4)nc3I)c12,,,CHEMBL4334516,J Med Chem,2019.0,,CHEMBL4555884,,CHEMBL4555884,,False,http://www.openphacts.org/units/Nanomolar,3165564,>,1,True,>,,IC50,nM,,10000.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,IC50,uM,UO_0000065,,10.0
,18976011,[],CHEMBL4338193,Inhibition of GCK (unknown origin) by [33P]-ATP filter binding kinase assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Br)cc2[nH]cc(-c3cnc(-c4ccc(Br)[nH]4)o3)c12,,,CHEMBL4334516,J Med Chem,2019.0,,CHEMBL4475097,,CHEMBL4475097,,False,http://www.openphacts.org/units/Nanomolar,3165565,>,1,True,>,,IC50,nM,,10000.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,IC50,uM,UO_0000065,,10.0
,18976012,[],CHEMBL4338193,Inhibition of GCK (unknown origin) by [33P]-ATP filter binding kinase assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(-c3cnc(-c4ccc[nH]4)o3)c[nH]c2cc1Br,,,CHEMBL4334516,J Med Chem,2019.0,"{'bei': '17.37', 'le': '0.39', 'lle': '1.63', 'sei': '9.31'}",CHEMBL4564337,,CHEMBL4564337,6.22,False,http://www.openphacts.org/units/Nanomolar,3165566,=,1,True,=,,IC50,nM,,600.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,IC50,uM,UO_0000065,,0.6
,18976013,[],CHEMBL4338193,Inhibition of GCK (unknown origin) by [33P]-ATP filter binding kinase assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Br)cc2[nH]cc(-c3cnc(-c4ccc[nH]4)o3)c12,,,CHEMBL4334516,J Med Chem,2019.0,"{'bei': '16.53', 'le': '0.37', 'lle': '1.33', 'sei': '8.86'}",CHEMBL4446434,,CHEMBL4446434,5.92,False,http://www.openphacts.org/units/Nanomolar,3165567,=,1,True,=,,IC50,nM,,1200.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,IC50,uM,UO_0000065,,1.2
,18976014,[],CHEMBL4338193,Inhibition of GCK (unknown origin) by [33P]-ATP filter binding kinase assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Br)cc2[nH]cc(-c3cnc(-c4cc(Br)c[nH]4)o3)c12,,,CHEMBL4334516,J Med Chem,2019.0,,CHEMBL4476426,,CHEMBL4476426,,False,http://www.openphacts.org/units/Nanomolar,3165568,>,1,True,>,,IC50,nM,,10000.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,IC50,uM,UO_0000065,,10.0
,18976015,[],CHEMBL4338193,Inhibition of GCK (unknown origin) by [33P]-ATP filter binding kinase assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(Br)cc2[nH]c(I)c(-c3cnc(-c4ccc[nH]4)o3)c12,,,CHEMBL4334516,J Med Chem,2019.0,"{'bei': '9.08', 'le': '0.26', 'lle': '-0.79', 'sei': '6.58'}",CHEMBL4548361,,CHEMBL4548361,4.40,False,http://www.openphacts.org/units/Nanomolar,3165569,=,1,True,=,,IC50,nM,,40000.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,IC50,uM,UO_0000065,,40.0
,18976056,[],CHEMBL4338204,Inhibition of GCK (unknown origin) assessed as residual enzyme activity at 50 uM by [33P]-ATP filter binding kinase assay relative to control,B,,,BAO_0001103,BAO_0000357,single protein format,COc1cc2c(-c3cnc(-c4ccc[nH]4)o3)c[nH]c2cc1Br,,,CHEMBL4334516,J Med Chem,2019.0,,CHEMBL4564337,,CHEMBL4564337,,False,http://qudt.org/vocab/unit#Percent,3165566,=,1,False,=,,Activity,%,,7.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Activity,%,UO_0000187,,7.0
,18976065,[],CHEMBL4338213,Inhibition of GCK (unknown origin) assessed as residual enzyme activity at 1 uM by [33P]-ATP filter binding kinase assay relative to control,B,,,BAO_0001103,BAO_0000357,single protein format,COc1cc2c(-c3cnc(-c4ccc[nH]4)o3)c[nH]c2cc1Br,,,CHEMBL4334516,J Med Chem,2019.0,,CHEMBL4564337,,CHEMBL4564337,,False,http://qudt.org/vocab/unit#Percent,3165566,=,1,False,=,,Activity,%,,31.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Activity,%,UO_0000187,,31.0
,18976082,[],CHEMBL4338229,Binding affinity to wild-type human partial length GCK (M1 to G318 residues) expressed in mammalian expression system assessed as residual binding level at 10 uM by active-site directed competition binding assay based Kinomescan method relative to control,B,,,BAO_0001103,BAO_0000019,assay format,COc1cc2c(-c3cnc(-c4ccc[nH]4)o3)c[nH]c2cc1Br,,,CHEMBL4334516,J Med Chem,2019.0,,CHEMBL4564337,,CHEMBL4564337,,False,http://qudt.org/vocab/unit#Percent,3165566,=,1,False,=,,Activity,%,,72.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Activity,%,UO_0000187,,72.0
,19021500,[],CHEMBL4347721,Inhibition of recombinant human GCK at 20 nM using Ulight-FLGFTYVAP as substrate measured after 60 mins by LANCE method relative to control,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(CCCCCn1cc(Nc2ncc(Cl)c(Nc3ccc(Cl)cc3)n2)cn1)NO,,,CHEMBL4346670,J Med Chem,2019.0,,CHEMBL4526274,,CHEMBL4526274,,False,http://qudt.org/vocab/unit#Percent,3173801,=,1,True,=,,Inhibition,%,,-5.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,%,UO_0000187,,-5.0
,19021501,[],CHEMBL4347722,Inhibition of recombinant human GCK at 200 nM using Ulight-FLGFTYVAP as substrate measured after 60 mins by LANCE method relative to control,B,,,BAO_0000201,BAO_0000357,single protein format,O=C(CCCCCn1cc(Nc2ncc(Cl)c(Nc3ccc(Cl)cc3)n2)cn1)NO,,,CHEMBL4346670,J Med Chem,2019.0,,CHEMBL4526274,,CHEMBL4526274,,False,http://qudt.org/vocab/unit#Percent,3173801,=,1,True,=,,Inhibition,%,,26.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,%,UO_0000187,,26.0
Not Active,19039768,[],CHEMBL4351874,Inhibition of recombinant human GCK at 10 uM using myelin basic protein as substrate measured after 40 mins in presence of [gamma33P]ATP by scintillation counting method,B,,,BAO_0000376,BAO_0000357,single protein format,CN1C[C@H](Nc2nc3cc[nH]c3c(=O)n2C)C[C@H](c2ccc3c(c2)OCCO3)C1,,,CHEMBL4350961,J Med Chem,2019.0,,CHEMBL4574669,,CHEMBL4574669,,False,,3176361,,1,False,,,Inhibition,,,,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,,,,
,19059668,[],CHEMBL4357969,Binding affinity to wild-type human partial length MAP4K2 (M1 to G318 residues) expressed in mammalian expression system assessed as residual binding level at 1 uM by Kinomescan method relative to control,B,,,BAO_0001103,BAO_0000019,assay format,C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(N3CCN(C)CC3)cc2)ncc1C(=O)Nc1c(C)cccc1Cl,,,CHEMBL4354843,J Med Chem,2020.0,,CHEMBL4515441,,CHEMBL4515441,,False,http://qudt.org/vocab/unit#Percent,3179937,=,1,False,=,,Activity,%,,100.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Activity,%,UO_0000187,,100.0
,19090233,[],CHEMBL4365807,Inhibition of wild-type human partial length MAP4K2 (M1 to G318 residues) expressed in mammalian expression system assessed as residual activity at 10 uM by Kinomescan method relative to control,B,,,BAO_0001103,BAO_0000019,assay format,O=C(Nc1cccnc1)c1cc(C(=O)c2c(F)cccc2Br)c[nH]1,,,CHEMBL4364269,Eur J Med Chem,2019.0,,CHEMBL4436895,,CHEMBL4436895,,False,http://qudt.org/vocab/unit#Percent,3184800,=,1,False,=,,Activity,%,,27.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Activity,%,UO_0000187,,27.0
,19091939,[],CHEMBL4366413,Inhibition of human GCK at 100 nM using MBP as substrate by [gamma-33P]-ATP assay,B,,,BAO_0000201,BAO_0000357,single protein format,COc1ccc(N2C(=O)COc3ccc(-c4cnc(OC)c(NS(=O)(=O)c5ccc(F)cc5)c4)cc32)cc1,,,CHEMBL4364276,Eur J Med Chem,2019.0,,CHEMBL4528675,,CHEMBL4528675,,False,http://qudt.org/vocab/unit#Percent,3185010,=,1,True,=,,Inhibition,%,,1.33,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,%,UO_0000187,,1.33
,19144854,[],CHEMBL4377870,Inhibition of recombinant human GCK (1 to 473 residues) at 1 uM using myelin basic protein as substrate measured after 40 mins in presence of [gamma33P]ATP by scintillation counting method relative to control,B,,,BAO_0000201,BAO_0000357,single protein format,CN(C)C(=O)c1cc2cnc(Nc3ccc(NC(=O)CCCCCCCN=C=S)cc3)nc2n1C1CCCC1,,,CHEMBL4376814,Eur J Med Chem,2019.0,,CHEMBL4548580,,CHEMBL4548580,,False,http://qudt.org/vocab/unit#Percent,3195153,=,1,True,=,,Inhibition,%,,81.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,%,UO_0000187,,81.0
,19146942,[],CHEMBL4378850,Inhibition of recombinant human GCK (1 to 473 residues) at 10 uM using myelin basic protein as substrate after 40 mins in presence of [gamma33P]ATP by scintillation counting method relative to control,B,,,BAO_0000201,BAO_0000357,single protein format,C=CS(=O)(=O)Nc1ccc(Cc2ccc3ccccc3c2)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4376829,Eur J Med Chem,2019.0,,CHEMBL4459587,,CHEMBL4459587,,False,http://qudt.org/vocab/unit#Percent,3195539,=,1,True,=,,Inhibition,%,,-20.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,%,UO_0000187,,-20.0
,19159496,[],CHEMBL4382600,Binding affinity to wild-type human partial length MAP4K2 (M1 to G318 residues) expressed in mammalian expression system assessed as residual binding level at 1 uM by Kinomescan method relative to control,B,,,BAO_0001103,BAO_0000019,assay format,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC)cc1N(C)CCN(C)C,,,CHEMBL4382192,Eur J Med Chem,2017.0,,CHEMBL4473365,,CHEMBL4473365,,False,http://qudt.org/vocab/unit#Percent,3197524,=,1,False,=,,Activity,%,,77.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Activity,%,UO_0000187,,77.0
,19191511,[],CHEMBL4389319,Inhibition of wild-type human partial length MAP4K2 (M1 to G318 residues) expressed in mammalian expression system at 10 uM by Kinomescan method relative to control,B,,,BAO_0000201,BAO_0000019,assay format,O=C(Nc1cccc([C@H]2CCCN(c3ncnc4[nH]ccc34)C2)c1)Nc1ccccc1N1CCCC1,,,CHEMBL4387741,Bioorg Med Chem,2019.0,,CHEMBL4555459,,CHEMBL4555459,,False,http://qudt.org/vocab/unit#Percent,3203184,=,1,True,=,,Inhibition,%,,61.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,%,UO_0000187,,61.0
,19191982,[],CHEMBL4389796,Inhibition of wild-type human partial length MAP4K2 (M1 to G318 residues) expressed in mammalian expression system at 1 uM by Kinomescan method relative to control,B,,,BAO_0000201,BAO_0000019,assay format,O=C(Nc1cccc([C@@H]2CN(c3ncnc4[nH]ccc34)CCN2CCO)c1)Nc1c(F)cccc1N1CCCC1,,,CHEMBL4387741,Bioorg Med Chem,2019.0,,CHEMBL4564973,,CHEMBL4564973,,False,http://qudt.org/vocab/unit#Percent,3203185,=,1,True,=,,Inhibition,%,,82.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,%,UO_0000187,,82.0
,19200238,[],CHEMBL4391422,Binding affinity to wild-type human partial length MAP4K2 (M1 to G318 residues) expressed in mammalian expression system assessed as residual binding level at 10 uM by Kinomescan method relative to control,B,,,BAO_0001103,BAO_0000019,assay format,O=C(Nc1cc(-c2cn(CCNc3c4c(nc5ccccc35)CCCC4)nn2)ccn1)Nc1cccc2c1C1CCCCN1C2=O,,,CHEMBL4390652,Eur J Med Chem,2019.0,,CHEMBL4559936,,CHEMBL4559936,,False,http://qudt.org/vocab/unit#Percent,3204733,=,1,False,=,,Activity,%,,9.2,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,Activity,%,UO_0000187,,9.2
,19266435,[],CHEMBL4405385,Inhibition of wild-type human partial length MAP4K2 (M1 to G318 residues) expressed in mammalian expression system at 1 uM by Kinomescan method relative to control,B,,,BAO_0000201,BAO_0000019,assay format,CC[C@H](Nc1nc(N)nc(C)c1C#N)c1nc2cccc(NCc3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,,,CHEMBL4402587,J Med Chem,2020.0,,CHEMBL4455923,,CHEMBL4455923,,False,http://qudt.org/vocab/unit#Percent,3217153,<,1,True,<,,Inhibition,%,,50.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,INH,%,UO_0000187,,50.0
,20600575,[],CHEMBL4603527,Inhibition of recombinant full length human HIs-tagged MAP4K2 expressed in baculovirus expression system using serine/threonine-7 peptide as substrate incubated for 60 mins in presence of ATP by Z'-LYTE assay,B,,,BAO_0000190,BAO_0000019,assay format,C[C@@H]1C[C@H]1C(=O)N1CCN(c2cnc(C#N)c(-c3cnn(C)c3)n2)C[C@H]1C,,,CHEMBL4602617,Bioorg Med Chem Lett,2020.0,,CHEMBL4634634,,CHEMBL4634634,,False,http://www.openphacts.org/units/Nanomolar,3465297,>,1,True,>,,IC50,nM,,100000.0,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,IC50,uM,UO_0000065,,100.0
Not Active,20736026,"[{'comments': None, 'relation': None, 'result_flag': 0, 'standard_relation': None, 'standard_text_value': None, 'standard_type': 'Compound concentration', 'standard_units': 'µM', 'standard_value': '1.0', 'text_value': None, 'type': 'Compound concentration', 'units': 'µM', 'value': '1.0'}]",CHEMBL4510468,MAP4K2 (GCK) Kinase screen,B,,,BAO_0000201,BAO_0000357,single protein format,C[C@H]1CN(c2cc(-c3n[nH]c4ccc(OC5(C)CC5)cc34)ncn2)C[C@@H](C)O1,,,CHEMBL4507291,,2021.0,,CHEMBL4098877,MLi-2,CHEMBL4098877,,False,http://qudt.org/vocab/unit#Percent,3359711,,54,True,,,Inhibition,%,,30.89,CHEMBL5330,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 2,9606,,,% Inhibition,%,UO_0000187,,30.8922
,2470253,[],CHEMBL987172,Inhibition of MAP4K1 at 3 uM,B,,,BAO_0000201,BAO_0000357,single protein format,CN(C)CCOc1cc(-c2cn[nH]c2)ccc1NC(=O)C1COc2ccccc2O1,,,CHEMBL1142492,J. Med. Chem.,2008.0,,CHEMBL521179,SR-3677,CHEMBL521179,,False,http://qudt.org/vocab/unit#Percent,801785,<,1,True,<,,Inhibition,%,,10.0,CHEMBL5749,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 1,9606,,,INH,%,UO_0000187,,10.0
Not Evaluated,2476768,[],CHEMBL992627,Binding affinity to human HPK1 at 10 uM relative to control,B,,,BAO_0000375,BAO_0000357,single protein format,NC(=O)c1ccc(-c2cc(C(N)=O)c(N)c(-c3ccc(S(N)(=O)=O)cc3)c2)cc1,,,CHEMBL1151712,J. Med. Chem.,2008.0,,CHEMBL514582,,CHEMBL514582,,False,,799524,,1,False,,,Activity,,,,CHEMBL5749,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 1,9606,,,Activity,,,,
Not Evaluated,2478607,[],CHEMBL992627,Binding affinity to human HPK1 at 10 uM relative to control,B,,,BAO_0000375,BAO_0000357,single protein format,N#Cc1c(NC(=O)c2ccccc2)sc2c1CCCC2,,,CHEMBL1151712,J. Med. Chem.,2008.0,,CHEMBL233000,,CHEMBL233000,,False,,799606,,1,False,,,Activity,,,,CHEMBL5749,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 1,9606,,,Activity,,,,
,2478810,[],CHEMBL992627,Binding affinity to human HPK1 at 10 uM relative to control,B,,,BAO_0001103,BAO_0000357,single protein format,O=C1Nc2ccccc2/C1=C/c1ccc[nH]1,,,CHEMBL1151712,J. Med. Chem.,2008.0,,CHEMBL86755,,CHEMBL86755,,False,http://qudt.org/vocab/unit#Percent,799607,=,1,False,=,,Activity,%,,3.2,CHEMBL5749,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 1,9606,,,Activity,%,UO_0000187,,3.2
,2479665,[],CHEMBL992627,Binding affinity to human HPK1 at 10 uM relative to control,B,,,BAO_0001103,BAO_0000357,single protein format,N#Cc1ccc(-c2cnc3[nH]cc(NC(=O)c4cccnc4)c3c2)cc1,,,CHEMBL1151712,J. Med. Chem.,2008.0,,CHEMBL516312,,CHEMBL516312,,False,http://qudt.org/vocab/unit#Percent,799522,=,1,False,=,,Activity,%,,9.6,CHEMBL5749,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 1,9606,,,Activity,%,UO_0000187,,9.6
,2479868,[],CHEMBL992627,Binding affinity to human HPK1 at 10 uM relative to control,B,,,BAO_0001103,BAO_0000357,single protein format,NC(=O)Nc1sc(-c2ccc(F)cc2)cc1C(N)=O,,,CHEMBL1151712,J. Med. Chem.,2008.0,,CHEMBL257167,,CHEMBL257167,,False,http://qudt.org/vocab/unit#Percent,799523,=,1,False,=,,Activity,%,,9.2,CHEMBL5749,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 1,9606,,,Activity,%,UO_0000187,,9.2
,2480665,[],CHEMBL992627,Binding affinity to human HPK1 at 10 uM relative to control,B,,,BAO_0001103,BAO_0000357,single protein format,CCS(=O)(=O)Nc1ccc2c(c1)/C(=C(/Nc1ccc(CN3CCCCC3)cc1)c1ccccc1)C(=O)N2,,,CHEMBL1151712,J. Med. Chem.,2008.0,,CHEMBL514409,HESPERADIN,CHEMBL514409,,False,http://qudt.org/vocab/unit#Percent,799608,=,1,False,=,,Activity,%,,0.5,CHEMBL5749,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 1,9606,,,Activity,%,UO_0000187,,0.5
Not Evaluated,2577286,[],CHEMBL992627,Binding affinity to human HPK1 at 10 uM relative to control,B,,,BAO_0000375,BAO_0000357,single protein format,CC(=O)c1c(-c2ccncc2)[nH]c(-c2ccncc2)c1C,,,CHEMBL1151712,J. Med. Chem.,2008.0,,CHEMBL526901,,CHEMBL526901,,False,,799787,,1,False,,,Activity,,,,CHEMBL5749,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 1,9606,,,Activity,,,,
Not Evaluated,2577489,[],CHEMBL992627,Binding affinity to human HPK1 at 10 uM relative to control,B,,,BAO_0000375,BAO_0000357,single protein format,NC(=O)c1ccc(Nc2cc(-c3ccc(F)cc3)[nH]n2)cc1,,,CHEMBL1151712,J. Med. Chem.,2008.0,,CHEMBL511337,,CHEMBL511337,,False,,799788,,1,False,,,Activity,,,,CHEMBL5749,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 1,9606,,,Activity,,,,
,2593491,[],CHEMBL992627,Binding affinity to human HPK1 at 10 uM relative to control,B,,,BAO_0001103,BAO_0000357,single protein format,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,,,CHEMBL1151712,J. Med. Chem.,2008.0,,CHEMBL572878,TOZASERTIB,CHEMBL572878,,False,http://qudt.org/vocab/unit#Percent,799609,=,1,False,=,,Activity,%,,0.5,CHEMBL5749,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 1,9606,,,Activity,%,UO_0000187,,0.5
,2593694,[],CHEMBL992627,Binding affinity to human HPK1 at 10 uM relative to control,B,,,BAO_0001103,BAO_0000357,single protein format,Cc1ccc(O)cc1Nc1ccnc(Nc2cccc(C(N)=O)c2)n1,,,CHEMBL1151712,J. Med. Chem.,2008.0,,CHEMBL249097,,CHEMBL249097,,False,http://qudt.org/vocab/unit#Percent,799610,=,1,False,=,,Activity,%,,16.1,CHEMBL5749,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 1,9606,,,Activity,%,UO_0000187,,16.1
